-2,-2,-3,-2,-2,13,0,0,0,0,-1,15,-2,-2,-3,-1,-3,13,1,0,0,0,0,15,0,-1,-2,-1,-2,13,-83,-85,-86,-71,-73,-57,0,
-2,-2,-2,-3,-2,13,-1,0,-1,0,-2,14,-1,-2,-3,-1,-3,13,1,0,0,0,0,14,0,-1,-1,-2,-1,14,-91,-92,-92,-82,-84,-69,0,
-1,-2,-2,-3,-2,12,0,0,-2,-1,-2,14,-2,-2,-3,-1,-2,13,0,0,-1,0,-1,15,-1,-1,-2,-1,-1,14,-72,-74,-85,-83,-85,-69,0,
-2,-2,-2,-2,-3,12,0,-1,-1,-1,-2,14,-1,-2,-3,-1,-2,13,0,0,0,0,0,15,-1,0,-1,-1,-1,14,-82,-73,-74,-72,-79,-64,0,
-2,-2,-3,-2,-2,13,1,0,0,0,0,14,-1,-2,-3,-1,-2,13,1,0,0,0,0,15,-1,-1,-1,-1,-1,14,-82,-83,-83,-79,-80,-65,0,
-2,-2,-2,-2,-2,13,-1,-1,-1,-1,0,15,-2,-2,-2,-1,-2,13,0,0,0,0,0,15,-1,-1,-2,-1,-1,14,-87,-88,-85,-83,-84,-68,0,
-2,-2,-3,-2,-2,13,0,0,0,-1,-1,14,-1,-2,-3,-1,-2,13,1,0,0,0,0,16,0,-1,-2,-1,-1,14,-75,-77,-78,-76,-80,-64,0,
-1,-2,-3,-2,-2,13,0,0,0,0,0,15,-1,-2,-2,-1,-2,13,0,0,0,0,0,16,0,-1,-1,-1,-1,16,6,4,4,-71,-72,-57,0,
-1,-2,-2,-2,-3,13,1,0,0,-1,0,15,-1,-2,-3,-1,-2,13,0,0,0,0,0,15,0,-1,-2,-1,-1,14,-86,-87,-88,-82,-83,-68,0,
-1,-2,-2,-2,-2,13,0,0,-1,0,0,16,-1,-2,-2,-1,-3,16,-1,-1,0,0,1,17,0,-1,-1,-1,-1,15,-77,-79,-90,-88,-89,-74,0,
-1,-2,-2,-2,-3,13,0,0,-1,-1,0,15,-2,-1,-2,-1,-2,13,0,0,0,0,0,15,-1,-1,-2,-1,-1,14,-82,-73,-73,-72,-73,-72,0,
-2,-2,-3,-2,-2,13,1,0,0,0,0,15,-2,-2,-3,-2,-2,13,1,0,-1,0,0,15,0,-1,-1,-1,-1,14,-84,-83,-83,-83,-78,-63,0,
-2,-2,-3,-3,-2,13,1,-1,-1,-1,-1,14,-1,-2,-3,-1,-2,13,1,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-86,-87,-88,-85,-86,-71,0,
-1,-2,-2,-2,-3,12,0,-1,-1,-2,-1,15,-2,-2,-3,-2,-3,13,1,0,0,0,-1,14,-1,-1,-1,-2,-2,14,-74,-76,-86,-84,-85,-70,0,
-2,-2,-2,-2,-3,13,0,0,-1,0,-1,15,-2,-1,-2,-1,-3,13,0,0,0,0,0,15,0,0,-1,-1,-2,14,-83,-79,-80,-78,-74,-59,0,
-2,-2,-3,-2,-2,13,0,0,-2,-1,-1,14,-2,-2,-3,-1,-3,13,0,0,-1,0,-1,14,0,-1,-2,-2,-2,14,-86,-88,-88,-83,-85,-70,0,
-2,-2,-3,-2,-3,13,0,0,-1,-1,-1,15,-2,-2,-3,-2,-3,13,0,0,0,0,-1,15,-1,-1,-2,-1,-2,14,-80,-82,-87,-85,-87,-68,0,
-2,-2,-3,-3,-3,12,-1,-1,-1,0,-1,15,-1,-2,-2,-2,-3,13,0,0,0,0,-1,14,-1,-1,-2,-1,-2,14,-83,-78,-79,-79,-80,-73,0,
-2,-2,-3,-2,-3,13,0,0,-1,0,0,15,-2,-2,-2,-1,-2,14,1,0,-1,0,0,16,-1,-1,-1,-2,-2,14,-79,-80,-81,-79,-75,-60,0,
-2,-2,-3,-2,-3,13,0,0,-1,0,-1,14,-2,-2,-2,-1,-3,12,0,0,-1,-1,-1,14,-1,-1,-1,-1,-1,13,-89,-89,-91,-81,-82,-66,0,
-2,-2,-3,-3,-3,13,0,0,-1,0,-1,14,-2,-2,-3,-2,-3,12,0,0,-1,-1,-1,14,-1,-1,-1,-2,-2,14,-78,-79,-81,-80,-81,-73,0,
-2,-2,-3,-3,-3,13,0,0,-1,0,-1,14,-2,-2,-3,-1,-3,13,0,0,0,-1,0,14,-1,-1,-2,-2,-2,14,-82,-82,-83,-82,-81,-65,0,
-2,-2,-3,-3,-3,12,0,0,-1,0,-1,14,-2,-1,-3,-1,-3,12,0,0,-1,0,-1,15,-1,-1,-2,-2,-2,14,-84,-84,-86,-82,-83,-67,0,
-2,-2,-3,-3,-3,13,0,0,0,-1,-1,15,-2,-2,-3,-1,-3,13,0,0,-1,-1,0,15,-1,-1,-1,0,-1,14,-79,-80,-88,-87,-88,-66,0,
-2,-2,-3,-3,-3,12,0,0,-1,-1,-1,14,-2,-2,-3,-2,-3,13,0,0,-1,-1,-1,14,-1,-1,-2,-1,-2,13,-80,-71,-73,-72,-90,-74,0,
-2,-2,-2,-2,-3,12,0,0,-1,-1,-1,15,-2,-2,-3,-2,-3,12,0,0,-1,-1,-1,15,0,-1,-2,-1,-1,13,-82,-83,-84,-83,-76,-60,0,
-2,-2,-3,-2,-2,13,0,0,-1,-1,0,16,-2,-2,-3,-1,-2,13,0,0,-1,-1,0,15,-1,-1,-2,-1,-1,14,-88,-88,-89,-83,-84,-69,0,
-2,-2,-3,-2,-2,13,0,0,-1,-1,0,16,-2,-1,-3,-1,-1,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,15,-73,-74,-85,-83,-84,-71,0,
-2,-2,-3,-3,-2,13,0,0,-1,-1,0,15,-2,-2,-3,-2,-2,13,0,0,-1,-1,0,15,-1,-1,-2,-1,-2,14,-80,-80,-81,-80,-84,-68,0,
-2,-2,-3,-3,-3,13,0,0,-1,0,-1,13,-2,-2,-3,-1,-3,13,0,0,-1,0,-1,15,-1,-1,-2,-2,-2,14,-81,-82,-83,-81,-82,-67,0,
-2,-2,-3,-2,-3,12,0,0,0,-1,-1,15,-2,-2,-3,-1,-2,12,0,0,-1,-1,-1,14,-1,0,-2,-2,-2,14,-82,-83,-86,-85,-86,-66,0,
-2,-2,-3,-3,-3,13,0,0,-1,-1,-1,15,-2,-2,-3,-1,-3,12,0,0,-1,-1,-1,15,-1,-1,-2,-1,-2,14,-80,-74,-75,-73,-91,-75,0,
-2,-2,-2,-3,-3,13,0,0,-1,0,-1,14,-2,-2,-2,-1,-3,12,0,0,-1,-1,-1,15,-1,-1,-2,-2,-2,14,-80,-81,-82,-75,-76,-61,0,
-2,-2,-2,-2,-3,13,0,0,-1,-1,-1,15,-1,-1,-2,-1,-1,13,0,0,-1,-1,0,15,-1,-1,-2,-2,-1,14,-87,-88,-89,-80,-81,-65,0,
-2,-2,-3,-2,-2,13,0,0,-1,-1,0,15,-2,-2,-3,-1,-2,13,0,0,-1,0,0,15,-1,0,-1,0,0,16,-76,-76,-92,-91,-91,-68,0,
-2,-2,-3,-3,-2,13,0,0,-1,0,0,15,-2,-1,-3,0,-1,14,0,0,-1,-1,0,15,-1,-1,-2,-2,0,15,-78,-79,-80,-78,-81,-66,0,
-2,-1,-2,-2,-1,15,0,0,-1,0,0,15,-2,-2,-3,-2,-2,15,0,0,-1,0,0,15,-1,-1,-2,-1,0,15,-85,-86,-87,-76,-77,-62,0,
-1,-1,-2,-2,-2,14,0,0,-1,-1,0,15,-1,-2,-3,-2,-1,14,0,0,-1,0,0,15,-1,-1,-2,-2,-2,15,-85,-86,-82,-81,-81,-71,0,
-2,-2,-2,-1,-1,13,0,0,-1,-1,-1,15,-1,-1,-1,0,-2,14,1,1,-1,0,0,16,1,0,-1,0,0,16,3,-6,-7,-6,-31,-15,0,
-2,-2,-2,-1,-2,16,0,1,0,0,-1,16,0,-1,-1,0,-1,15,1,0,0,0,0,17,1,0,0,0,-1,15,-12,-8,-8,-7,10,26,0,
-1,-2,-3,-2,-3,14,0,0,0,0,0,17,0,-1,-2,-1,-3,14,0,0,0,-1,-1,17,1,0,0,0,-1,16,-23,-32,-32,-31,-23,-6,0,
0,-1,-1,-1,-1,14,0,0,0,0,0,16,0,-1,-1,0,-1,15,1,1,0,0,0,17,1,0,0,0,0,16,-11,-13,-14,-75,-77,-61,0,
-3,-2,-3,-2,-3,13,0,0,-1,0,0,16,-1,-1,-2,-2,-2,15,0,0,0,0,0,16,-1,-1,-2,-1,0,16,-84,-84,-86,-68,-69,-53,0,
-1,-1,-2,-1,-1,15,0,0,-1,0,0,16,-1,-1,-2,0,-1,15,0,0,-1,-1,1,16,0,0,-1,-1,-1,17,-41,-42,-33,-31,-32,-9,0,
0,-1,-1,-2,-1,16,1,0,0,0,0,16,-1,-1,-1,0,-1,16,0,1,-1,0,-1,15,0,-1,-1,-1,-1,14,-69,-83,-83,-82,-84,-68,0,
-2,-2,-3,-2,-3,13,1,0,-1,0,-1,15,-2,-2,-3,-2,-3,12,0,0,0,0,-1,14,-1,-1,-2,-2,-2,13,-79,-80,-81,-79,-87,-73,0,
-2,-2,-3,-3,-3,13,0,1,-1,-1,-1,14,-2,-2,-3,-2,-3,13,0,0,-1,-1,-1,14,-1,-1,-2,-1,-2,13,-81,-82,-83,-82,-86,-71,0,
-2,-2,-3,-2,-3,12,0,0,-1,0,0,15,-2,-2,-2,-2,-3,13,0,0,-1,0,-1,14,-1,-1,-2,-2,-2,14,-82,-83,-83,-86,-87,-72,0,
-2,-2,-3,-3,-2,13,0,1,-1,0,-1,14,-2,-2,-3,-2,-3,12,0,0,0,-1,-1,14,-1,-1,-2,-2,-2,14,-74,-75,-78,-77,-78,-73,0,
-2,-2,-3,-3,-3,12,0,0,-1,0,-1,14,-2,-2,-3,-2,-3,13,0,0,-1,0,-1,14,-1,-1,-2,-1,-1,14,-83,-83,-84,-83,-73,-58,0,
-2,-2,-3,-3,-3,13,0,0,-1,0,0,15,-2,-1,-2,0,-2,13,0,0,-1,0,-1,15,-1,-1,-2,-2,-2,13,-85,-86,-87,-83,-84,-68,0,
-2,-2,-3,-2,-3,12,0,0,-1,0,-2,14,-2,-2,-3,-2,-3,13,0,0,-1,-1,-1,15,-1,-1,-2,-2,-2,13,-80,-81,-87,-86,-87,-67,0,
-2,-2,-3,-2,-3,13,0,0,-1,-1,-1,15,-2,-1,-3,-1,-3,13,0,0,-1,0,-1,15,-1,-1,-2,-2,-2,13,-82,-75,-76,-75,-85,-70,0,
-2,-2,-3,-3,-2,13,0,0,-1,-1,-1,14,-2,-2,-3,-2,-3,13,0,0,-1,-1,-1,15,-1,0,-2,-2,-2,13,-84,-84,-86,-85,-81,-65,0,
-2,-2,-3,-3,-3,12,0,0,-1,0,-1,15,-2,-2,-3,-2,-3,12,0,0,-1,-1,-1,15,-1,-1,-2,-1,-2,14,-87,-88,-88,-80,-81,-66,0,
-2,-2,-3,-3,-3,13,0,0,-1,-1,-1,14,-2,-2,-2,-2,-3,13,0,1,0,-1,-1,14,-1,-1,-2,-2,-2,13,-72,-73,-87,-86,-86,-72,0,
-2,-2,-3,-2,-3,-14,-1,-1,-2,0,-1,14,-2,-2,-3,-1,-3,13,0,0,-1,-1,-1,14,-1,-1,-2,-1,-2,14,-82,-74,-75,-74,-79,-63,0,
-2,-2,-2,-2,-3,13,-1,-1,-1,-1,0,15,-2,-2,-2,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,15,-83,-84,-85,-83,-83,-67,0,
-2,-2,-3,-2,-2,13,1,0,-1,0,0,16,-2,-2,-3,-1,-2,13,0,0,-1,0,0,15,-1,-1,-2,-2,-1,14,-80,-81,-89,-87,-88,-64,0,
-2,-2,-3,-3,-2,14,0,0,-1,0,0,15,-2,-2,-2,-2,-2,14,0,0,-1,-1,0,15,-1,-1,-2,-2,-1,14,-81,-80,-80,-79,-84,-69,0,
-2,-2,-3,-2,-2,13,-1,-1,-1,-2,-1,15,-2,-2,-2,-1,-2,14,0,0,-1,0,0,16,-1,-1,-2,-1,-1,14,-83,-84,-84,-79,-80,-64,0,
-2,-2,-3,-2,-2,14,0,0,-1,0,0,17,-2,-2,-2,-2,-2,13,0,0,0,0,0,15,-1,-1,-1,-2,-1,14,-92,-93,-94,-84,-84,-68,0,
-2,-2,-3,-2,-2,14,-1,-1,-2,-2,-1,15,-2,-2,-2,-1,-2,14,1,-1,-2,-1,0,15,-1,-1,-1,-1,-1,15,-72,-73,-85,-84,-84,-73,0,
-2,-2,-2,-3,-2,14,0,0,0,0,0,16,-2,-2,-3,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,15,-84,-79,-80,-78,-79,-63,0,
-2,-2,-3,-3,-2,14,-1,-1,-2,-1,-1,15,-2,-2,-3,-1,-2,14,0,0,0,0,0,16,-1,-1,-2,-1,-1,15,-86,-87,-87,-82,-83,-67,0,
-2,-2,-3,-2,-2,14,-1,-1,-1,-1,0,15,-2,-2,-3,-1,-2,14,0,0,-1,-1,0,15,0,-1,-1,-1,-1,15,-81,-82,-88,-86,-87,-71,0,
-2,-2,-2,-2,-2,14,-1,-1,-2,-1,-1,16,-2,-2,-3,-1,-2,15,0,0,0,-1,0,16,-1,-1,-1,-1,-1,15,-80,-76,-77,-75,-88,-71,0,
-2,-2,-2,-2,-2,15,0,0,-2,-2,-1,16,-2,-2,-3,-1,-2,15,0,0,-1,0,0,16,-1,-1,-2,-1,-1,16,-78,-79,-80,-76,-77,-60,0,
-2,-2,-3,-2,-2,14,-1,-1,-2,-1,-1,16,-2,-2,-3,-1,-2,15,0,0,-1,0,0,17,-1,-1,-1,-1,-1,15,-87,-88,-89,-82,-83,-67,0,
-2,-2,-3,-2,-2,15,-1,-1,-2,-1,-1,16,-2,-2,-2,-1,-2,15,0,1,0,0,0,17,-1,-1,-2,-1,-1,16,-78,-79,-89,-87,-88,-67,0,
-2,-2,-3,-2,-2,15,0,0,-1,-1,0,17,-2,-2,-3,-2,-2,15,0,0,-1,0,0,17,-1,-1,-2,-2,-1,15,-82,-80,-81,-79,-84,-67,0,
-2,-2,-3,-2,-2,15,-1,-1,0,-1,0,17,-2,-2,-3,-2,-2,15,0,0,-1,0,0,17,0,-1,-2,-1,-1,16,-84,-85,-86,-75,-76,-59,0,
-2,-2,-2,-2,-2,15,0,0,0,0,-1,16,-2,-2,-3,-2,-2,14,0,0,0,0,0,17,-1,-1,-1,-1,-1,16,-84,-85,-85,-84,-85,-66,0,
-2,-2,-2,-2,-2,15,0,1,0,-1,-1,16,-2,-2,-2,-1,-2,15,0,0,0,0,0,17,-1,-1,-1,-1,-1,16,-75,-81,-81,-80,-84,-67,0,
-2,-1,-2,-2,-2,15,-1,-1,-1,-1,-1,16,-2,-2,-2,-1,-2,15,0,0,0,0,0,16,-1,-1,-1,-1,-1,16,-81,-82,-82,-72,-73,-56,0,
-2,-2,-2,-2,-2,15,-1,-1,-1,-1,-1,16,-2,-1,-2,-1,-2,14,0,0,0,0,0,17,-1,-1,-1,-1,-1,16,-87,-88,-79,-78,-79,-62,0,
-2,-2,-3,-3,-2,14,1,0,-1,-1,-1,15,-2,-2,-2,-1,-2,13,0,0,0,0,0,16,0,-1,-1,-1,-1,15,-76,-77,-86,-85,-86,-64,0,
-1,-2,-2,-2,-2,13,-1,-1,-1,-1,-1,15,-2,-2,-2,-1,-2,13,0,0,0,0,0,15,0,-1,-1,-2,-1,14,-76,-80,-81,-79,-86,-71,0,
-2,-2,-3,-3,-2,14,-1,-1,-2,-1,-1,15,-2,-2,-3,-2,-2,13,0,1,0,0,0,15,-1,-1,-1,-1,-1,15,-81,-82,-82,-73,-74,-58,0,
-2,-2,-3,-2,-2,13,-1,0,-1,0,-1,15,-2,-2,-3,-1,-2,14,0,0,-1,0,0,16,-1,-1,-1,-1,-1,15,-85,-86,-86,-85,-86,-64,0,
-2,-2,-2,-2,-2,14,-1,-1,-1,-1,-1,15,-2,-2,-2,-1,-2,14,0,0,0,0,0,15,-1,-1,-1,-1,-1,15,-73,-81,-81,-80,-92,-76,0,
-2,-2,-2,-2,-2,14,0,0,-1,-1,-1,14,-2,-2,-2,-1,-2,14,0,0,0,0,0,16,-1,-1,-1,-1,-1,14,-79,-80,-80,-77,-78,-63,0,
-2,-1,-3,-2,-2,14,0,-1,-2,-2,-1,14,-2,-2,-3,-1,-2,14,0,0,0,0,0,16,-2,-2,-1,-1,-1,15,-85,-86,-80,-78,-79,-63,0,
-2,-2,-2,-2,-2,14,0,-1,-2,0,0,15,-2,-2,-2,-1,-2,14,0,0,0,-1,0,16,-1,-1,-1,-1,-1,15,-79,-79,-86,-85,-86,-72,0,
-2,-2,-2,-2,-2,14,0,0,-1,-1,-1,15,-2,-2,-2,-1,-2,14,0,0,0,0,0,16,-1,-1,-1,-1,-1,15,-80,-79,-79,-78,-89,-74,0,
-2,-2,-3,-2,-2,14,-1,0,-1,0,0,15,-2,-2,-3,-1,-2,13,0,0,0,0,0,15,-1,0,-2,-1,-1,14,-81,-82,-82,-75,-76,-61,0,
-2,-2,-2,-3,-2,14,-1,-1,-2,-1,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,-1,0,16,-1,-1,-2,-1,-1,14,-86,-87,-82,-81,-82,-67,0,
-2,-2,-3,-2,-2,13,0,0,-1,0,0,15,-2,-2,-3,-1,-2,14,0,0,-1,0,0,16,-1,-1,-1,-1,-1,14,-79,-90,-91,-89,-86,-70,0,
-2,-2,-2,-3,-2,14,-1,-1,-1,0,0,15,-2,-1,-3,-1,-2,14,0,0,0,-1,0,16,-1,-1,-2,-1,-1,15,-80,-81,-82,-77,-78,-62,0,
-2,-2,-3,-3,-2,13,-1,0,-1,-1,-1,14,-2,-2,-3,-2,-2,14,0,0,0,0,0,16,-1,-1,-2,-1,-1,14,-87,-88,-82,-80,-81,-65,0,
-2,-2,-3,-2,-2,13,0,0,-1,-2,-1,15,-2,-2,-3,-1,-2,13,0,1,-1,0,0,16,-1,-1,-2,-2,-1,15,-80,-92,-94,-92,-93,-68,0,
-2,-2,-3,-3,-2,14,0,0,-2,-1,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,-1,0,15,-1,-1,-2,-1,-1,14,-76,-77,-79,-77,-92,-77,0,
-2,-2,-3,-2,-2,14,-1,0,0,0,0,14,-2,-2,-3,-2,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-80,-81,-82,-77,-78,-63,0,
-2,-2,-3,-2,-2,14,-1,0,-1,0,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,0,0,16,-1,-1,-2,-1,-1,15,-88,-89,-83,-81,-82,-70,0,
-2,-2,-3,-2,-2,13,0,1,0,0,0,16,-2,-2,-3,-1,-2,14,0,0,0,0,0,15,-1,-1,-2,-1,-1,15,-78,-87,-88,-87,-85,-69,0,
-2,-2,-3,-3,-2,14,0,0,-1,0,0,16,-2,-2,-3,-1,-2,14,0,0,0,-1,0,15,-1,-1,-1,-2,-1,15,-77,-78,-79,-82,-83,-68,0,
-2,-2,-3,-2,-2,14,0,0,-1,-1,0,16,-2,-2,-3,-2,-2,14,0,0,-1,0,0,16,-1,-1,-2,-1,-1,15,-84,-85,-83,-81,-82,-66,0,
-2,-2,-3,-2,-2,14,1,1,-1,-2,-1,15,-2,-2,-3,-1,-2,13,0,0,0,0,0,16,-1,-1,-1,-1,-1,15,-82,-85,-86,-85,-86,-68,0,
-2,-2,-3,-2,-2,14,-1,-1,-2,-1,-1,15,-2,-1,-2,-1,-2,13,0,0,0,0,0,15,0,-1,-2,-2,-1,14,-76,-77,-77,-76,-87,-71,0,
-2,-2,-3,-2,-2,14,0,-1,-2,-1,-1,16,-2,-1,-2,-1,-2,13,0,0,-1,0,0,16,-1,0,-2,-1,-1,15,-82,-83,-84,-71,-72,-57,0,
-2,-2,-3,-3,-2,13,0,0,-1,0,-1,15,-2,-2,-3,-1,-2,13,0,0,-1,0,0,16,-1,-1,-2,-1,-1,15,-86,-87,-79,-77,-78,-61,0,
-2,-2,-3,-3,-2,14,-1,0,-2,0,0,16,-2,-2,-2,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,15,-79,-87,-88,-86,-87,-72,0,
-2,-2,-3,-3,-2,14,0,0,-1,-1,0,15,-2,-2,-3,-1,-2,14,0,0,-1,-1,0,16,-1,-1,-2,-1,-1,14,-77,-78,-79,-85,-86,-71,0,
-2,-2,-3,-2,-2,14,0,0,-1,0,-1,15,-2,-2,-3,-2,-2,13,0,1,-1,-1,0,15,-1,-1,-2,-2,-1,15,-82,-84,-78,-76,-77,-63,0,
-2,-2,-3,-2,-2,14,1,0,-1,-1,0,15,-2,-1,-3,-2,-2,13,0,1,0,0,0,16,-1,-1,-2,-1,-1,15,-86,-85,-85,-85,-85,-68,0,
-2,-2,-2,-2,-2,14,0,0,-2,-1,-1,16,-2,-1,-2,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-78,-84,-84,-83,-89,-74,0,
-2,-2,-3,-2,-2,14,-1,-1,-1,-1,-1,15,-2,-2,-3,-1,-2,14,0,0,-1,0,0,16,-1,-1,-1,-1,-1,14,-79,-80,-80,-78,-79,-63,0,
-2,-2,-3,-2,-2,14,-1,-1,-2,-1,-1,15,-2,-2,-3,-1,-2,13,0,0,-1,0,0,16,-1,-1,-2,-1,-1,15,-87,-88,-80,-79,-80,-62,0,
-2,-2,-2,-2,-2,13,-1,-1,-2,-1,0,15,-2,-2,-2,-1,-2,14,1,0,-1,0,0,15,-1,-1,-2,-1,-1,15,-80,-92,-93,-91,-85,-69,0,
-2,-2,-3,-2,-2,14,1,0,-2,-2,-1,15,-2,-2,-3,-1,-2,13,0,0,-1,0,0,16,-1,-1,-2,-1,-1,15,-79,-80,-81,-85,-86,-70,0,
-2,-2,-3,-2,-2,13,0,0,-1,-1,-1,14,-2,-2,-3,-1,-2,13,0,0,-1,0,0,16,-1,-1,-2,-1,-1,15,-85,-86,-74,-72,-73,-57,0,
-2,-2,-2,-2,-2,14,-1,-1,-2,0,0,15,-2,-2,-2,-2,-2,14,0,1,-1,0,0,16,-1,-1,-1,-1,-1,14,-90,-83,-85,-83,-84,-66,0,
-2,-2,-2,-2,-2,14,-1,0,-1,-1,-1,15,-2,-1,-2,-1,-2,14,0,1,-1,0,0,15,-1,-1,-2,-1,-1,15,-75,-83,-84,-82,-86,-71,0,
-2,-2,-3,-2,-2,14,-1,-1,-2,-1,-1,15,-2,-2,-3,-1,-2,14,0,0,-1,0,0,15,-1,-1,-1,-1,-1,14,-77,-77,-78,-78,-79,-63,0,
-2,-2,-3,-2,-2,13,0,0,-1,0,0,15,-2,-1,-3,-1,-2,14,0,0,0,0,0,16,0,-1,-2,-1,-1,15,-78,-79,-81,-79,-80,-61,0,
-2,-2,-3,-2,-2,13,-1,-1,-2,-1,-1,14,-1,-2,-3,-1,-2,13,0,0,-1,0,0,16,-1,-1,-2,-1,-2,13,-82,-89,-90,-88,-85,-70,0,
-2,-2,-3,-2,-2,14,0,-1,-2,-1,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,15,-77,-79,-80,-87,-88,-73,0,
-2,-2,-3,-2,-2,13,0,-1,-1,-1,0,15,-2,-2,-3,-2,-2,14,0,0,-1,0,0,16,-1,0,-2,-2,-1,15,-81,-82,-75,-74,-75,-60,0,
-2,-2,-3,-2,-2,14,-1,-1,-2,-1,-1,15,-2,-2,-3,-1,-2,13,1,0,-1,-1,0,16,0,0,-1,-1,-1,15,-91,-83,-84,-82,-83,-68,0,
-2,-2,-3,-2,-2,14,0,0,-1,0,0,16,-2,-2,-2,-1,-2,14,0,0,0,0,0,16,-2,-2,-2,-1,-1,15,-79,-89,-90,-89,-87,-71,0,
-2,-2,-2,-2,-2,14,-1,-1,-2,-1,-1,15,-2,-2,-3,-1,-2,14,0,0,0,0,0,16,-1,-1,-1,-1,-1,15,-76,-77,-77,-75,-76,-60,0,
-2,-2,-3,-2,-2,13,-1,-1,-1,-1,-1,15,-1,-2,-2,-2,-2,14,0,0,0,0,0,15,-1,-1,-1,-2,-1,14,-84,-84,-79,-77,-78,-63,0,
-2,-2,-3,-2,-2,14,-1,-1,-1,-1,-1,15,-1,-2,-2,-1,-2,13,0,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-85,-86,-87,-85,-81,-66,0,
-2,-2,-3,-2,-2,13,-1,-1,-2,-1,-1,14,-2,-2,-3,-1,-2,13,0,0,0,0,0,16,-1,-1,-1,-1,-1,15,-79,-80,-81,-86,-87,-71,0,
-1,-1,-3,-2,-2,13,-1,-1,-1,-1,0,15,-2,-2,-2,-1,-2,14,0,0,-1,0,0,16,-1,-1,-2,-2,-1,15,-80,-81,-72,-71,-72,-57,0,
-2,-2,-3,-2,-2,13,0,0,-1,-1,-1,15,-2,-2,-2,-2,-2,13,0,1,-1,0,0,15,-1,0,-1,-1,-1,15,-85,-87,-88,-86,-87,-63,0,
-2,-2,-2,-3,-2,14,-1,-1,-1,0,0,15,-2,-2,-3,-1,-2,13,0,1,-1,0,0,15,-1,-1,-2,-1,-1,14,-77,-87,-88,-86,-85,-69,0,
-2,-2,-3,-2,-2,13,-1,-1,-1,-1,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,0,0,14,-1,-1,-1,-1,-1,15,-72,-74,-75,-82,-83,-68,0,
-2,-2,-2,-2,-2,14,-1,0,0,0,-1,15,-2,-2,-3,-1,-2,14,0,0,-1,0,0,16,-1,-1,-3,-2,-2,14,-86,-86,-83,-82,-83,-66,0,
-2,-2,-2,-2,-2,13,0,-1,-1,0,0,15,-2,-2,-2,-2,-2,13,0,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-92,-84,-84,-83,-85,-70,0,
-2,-2,-2,-2,-2,13,0,0,-2,-1,-1,15,-2,-2,-2,-1,-2,14,0,0,0,0,0,15,-1,-1,-2,-1,-1,15,-81,-81,-82,-91,-92,-76,0,
-2,-2,-2,-2,-2,14,-1,-1,-1,-1,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,-1,0,15,-1,-1,-1,-2,-1,15,-81,-82,-76,-74,-75,-60,0,
-2,-2,-3,-2,-2,13,-1,-1,-1,0,0,15,-2,-2,-2,-1,-2,14,0,0,-1,-1,0,16,-1,-1,-2,-1,-1,15,-83,-81,-81,-80,-81,-64,0,
-2,-2,-3,-2,-2,13,0,0,-1,0,0,16,-2,-2,-3,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-78,-90,-91,-89,-78,-63,0,
-2,-2,-3,-2,-2,14,-1,-1,-1,-1,-1,14,-2,-2,-3,-1,-2,13,0,0,-2,-1,-1,15,-1,-1,-1,-2,-1,15,-74,-74,-76,-88,-89,-74,0,
-2,-2,-3,-3,-3,13,0,0,-1,-1,-1,14,-2,-2,-2,-1,-2,14,0,0,-1,0,0,16,-1,-1,-1,-1,-1,14,-80,-80,-80,-78,-79,-64,0,
-2,-2,-2,-2,-2,14,0,0,0,0,0,16,-2,-2,-3,-2,-2,14,0,0,-1,0,0,15,0,-1,-2,-1,-1,14,-90,-85,-86,-84,-83,-68,0,
-2,-2,-3,-2,-2,13,0,0,-2,-1,-1,14,-2,-2,-2,-1,-2,13,0,0,-1,0,0,16,-1,-1,-2,-1,-1,14,-86,-87,-87,-83,-84,-68,0,
-2,-2,-3,-2,-2,14,-1,0,-1,0,-1,14,-2,-2,-3,-1,-2,14,0,0,-1,0,0,15,-1,-1,-2,-1,-1,14,-75,-76,-79,-78,-79,-64,0,
-2,-2,-3,-2,-2,13,0,-1,-1,0,0,16,-2,-2,-3,-1,-2,13,0,0,-1,0,0,16,0,-1,-2,-1,-1,14,-85,-86,-79,-77,-78,-62,0,
